번호,센터명,위도,경도,은행,편의점,지하철 개수,지하철 점수,지하철등급,국도(km),고속도로(km),도로점수,도로등급
1287,와이드크릭제10호일반사모부동산투자회사,37.5206263291344,126.711977140278,B,C,5,31.87,D,3.47,1.48,2.07,B
1288,제이타워 3차,37.5217659108218,126.721212912536,B,C,6,44.2,C,3.13,0.59,0.99,A
1289,가좌IC지식산업센터,37.4874552145605,126.667388189566,C,C,4,36.5,C,1.43,4.55,2.18,B
1290,가좌타워 지식산업센터,37.4792516837529,126.686477293192,B,B,8,38.71,C,1.57,5.03,2.39,B
1291,광양프런티어밸리 3차,37.4873880957688,126.675883897577,B,B,4,67.77,A,10.0,3.56,5.25,E
1292,금하산업,37.5005343837975,126.65121543595,C,C,0,0.0,E,2.23,4.7,3.02,C
1293,대덕테크노타운,37.4895040416593,126.654712523584,B,C,1,9.2,D,2.47,5.23,3.36,C
1294,인천PCB협동화사업장,37.4971403691997,126.651479895182,C,C,0,0.0,E,2.49,4.96,3.32,C
1295,인천테크피아,37.5044924586224,126.663982624413,C,C,5,33.02,D,1.89,3.8,2.52,B
1296,현광아파트형공장,37.488415309934,126.659726381724,B,C,2,19.2,D,2.12,4.75,2.93,C
1297,스마트테크노타워,37.4806578729037,126.680553291603,C,C,6,49.8,B,1.01,4.56,1.65,A
1298,아르테크주안,37.4763786120675,126.68615906648,B,B,8,42.04,C,1.58,6.31,2.53,B
1299,엠앤제이비즈타워,37.4767036983619,126.685719622538,B,B,8,42.55,C,1.58,6.31,2.53,B
1300,인천 뷰티코스메틱센터,37.4781070217124,126.678852932233,B,C,7,45.87,C,1.04,4.97,1.72,A
1301,주안 BT센터 2차,37.4780527823703,126.682353154446,B,B,8,44.87,C,1.04,4.97,1.72,A
1302,주안 뷰티&테크노센터,37.4778895269556,126.679419933512,B,C,7,47.45,C,1.04,4.97,1.72,A
1303,주안DH비즈타워,37.476615644388,126.684425410762,B,B,8,46.33,C,1.48,6.41,2.4,B
1304,주안dh비즈타워2차,37.4761966566674,126.684991986814,B,B,8,45.96,C,1.54,6.01,2.45,B
1305,에이스하이테크시티청라,37.5246620856061,126.650577780918,B,C,0,0.0,E,1.8,3.58,2.4,B
1306,청라 SK V1,37.5214877428384,126.65038297093,C,D,0,0.0,E,1.49,3.27,2.05,B
1307,청라지식산업센터(청라더리브티아모),37.5227816436063,126.650466527014,C,D,0,0.0,E,1.5,3.27,2.06,B
1308,(주)가좌써키트,37.4892843294105,126.670760961319,B,B,5,50.64,B,1.22,4.14,1.88,A
1309,(주)빌립보,37.4787633074044,126.670829059267,B,D,7,29.08,D,1.28,4.88,2.03,B
1310,검단지식산업센터,37.5958612354843,126.614854076896,C,B,1,42.14,C,10.0,2.97,4.58,E
1311,영창테크노타운,37.4875590688761,126.673742510322,C,C,4,65.75,A,1.28,4.42,1.99,B
1312,청정표면처리센터,37.5877268758038,126.598157437553,E,D,0,0.0,E,10.0,4.46,6.17,E
1313,토지산업지식산업센터(2차),37.4869988049533,126.673670207907,C,C,4,61.92,A,1.28,4.42,1.99,B
1314,팩토리80,37.4882767376608,126.670923005154,B,C,4,55.09,B,1.11,4.25,1.76,A
1315,송도 AIT센터,37.3794557889517,126.665744996688,C,C,3,43.16,C,3.06,4.41,3.61,D
1316,송도건원테크노큐브,37.3810239579889,126.660788505137,C,B,4,58.38,A,2.79,4.14,3.33,C
1317,송도비알씨스마트밸리지식산업센터,37.3666322615552,126.648370309791,C,C,2,25.85,D,4.58,5.64,5.06,E
1318,송도테크노파크BT센터,37.3810908847345,126.664128090266,C,B,3,53.36,B,2.65,4.0,3.19,C
1319,인천테크노파크 AT센터,37.3801100577205,126.665407882733,C,C,3,46.26,C,3.06,4.41,3.61,D
1320,본에스티스 지식산업센터,37.3771961450944,126.63769692057,C,D,4,43.06,C,4.97,4.43,4.68,E
1321,인천 중구 항동7가 지식산업센터,37.4522244097721,126.615283918625,C,E,1,1.08,D,2.49,1.61,1.96,B
1322,고흥드론센터,34.6152426459434,127.208561032295,E,E,0,0.0,E,7.45,10.0,8.54,E
1323,광양만권 소재부품 지식산업센터,34.9508348102133,127.603842479889,E,D,0,0.0,E,2.75,3.77,3.18,C
1324,(주)뉴태산,35.025170064611,126.798708137697,C,D,0,0.0,E,2.92,10.0,4.52,E
1325,게토333,35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1326,스마트파크,35.0205584055458,126.779996054644,A,C,0,0.0,E,1.21,10.0,2.16,B
1327,이노파크식스틴(가동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1328,이노파크식스틴(다동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1329,이노파크식스틴(라동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1330,이노파크식스틴(마동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1331,이노파크식스틴(바동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1332,이노파크식스틴(사동),35.0243297656766,126.781040066908,A,C,0,0.0,E,1.12,10.0,2.01,B
1333,케이원 지식산업센터,35.0226640493672,126.797027948439,B,C,0,0.0,E,2.8,10.0,4.38,D
1334,토담휴로스센트럴타워,35.0100403945872,126.773913060053,C,C,0,0.0,E,1.23,10.0,2.19,B
1335,율촌자유무역지역 표준공장 A동,34.8940133732424,127.585123936398,C,E,0,0.0,E,1.62,10.0,2.79,C
1336,골든게이트여수비즈밸리,34.800369958055,127.658984025041,C,D,0,0.0,E,0.36,10.0,0.69,A
1337,리팩토리대불,34.7663132192946,126.443247406678,B,E,0,0.0,E,3.43,10.0,5.11,E
1338,군산수산물연구가공거점단지,35.9922983799224,126.701945316677,C,D,0,0.0,E,0.47,10.0,0.9,A
1339,(재)남원시바이오산업연구원,35.389171837573,127.374887034456,E,D,0,0.0,E,4.07,5.82,4.79,E
1340,(재)남원시바이오산업연구원,35.389171837573,127.374887034456,E,D,0,0.0,E,4.07,5.82,4.79,E
1341,그린바이오 벤처 캠퍼스,36.0885757036927,126.959099741543,C,E,0,0.0,E,10.0,10.0,10.0,E
1342,익산왕궁지식산업센터,35.9900963178,127.107866731727,E,E,0,0.0,E,10.0,2.64,4.18,D
1343,익산지식산업센터,35.9491620347609,126.974753252404,A,C,0,0.0,E,2.98,10.0,4.59,E
1344,주식회사 에이치메이크,35.9509032354597,126.978974400107,A,C,0,0.0,E,3.19,10.0,4.84,E
1345,(주)신화노블레스,35.9550294167224,126.99853959742,C,C,0,0.0,E,4.61,10.0,6.31,E
1346,(주)하나인종합건설,35.9558268403086,126.999167534451,C,C,0,0.0,E,4.61,10.0,6.31,E
1347,아파트공장,35.9558268403086,126.999167534451,C,C,0,0.0,E,4.61,10.0,6.31,E
1348,정행벤처텔,35.9558268403086,126.999167534451,C,C,0,0.0,E,4.61,10.0,6.31,E
1349,주얼리집적산업센터,36.0481072782417,126.998042257653,E,E,0,0.0,E,5.03,10.0,6.69,E
1350,지행벤처텔,35.9558268403086,126.999167534451,C,C,0,0.0,E,4.61,10.0,6.31,E
1351,스페이스 온,35.84905294257,127.082631126841,C,C,0,0.0,E,4.96,6.05,5.45,E
1352,스페이스킹,35.8497278211961,127.081016385907,C,C,0,0.0,E,5.06,6.08,5.52,E
1353,전주 첨단벤처단지 지식산업센터,35.8620415603412,127.080510206522,C,E,0,0.0,E,4.15,4.23,4.19,D
1354,전주어썸시티지식산업센터,35.849447615296,127.081689927746,C,C,0,0.0,E,5.52,5.61,5.56,E
1355,더캠퍼스이지움,35.8533644772179,127.103653896864,C,C,0,0.0,E,6.12,6.27,6.19,E
1356,전주아파트형공장,35.8504408408282,127.086523807492,C,C,0,0.0,E,5.45,5.61,5.53,E
1357,신산업융복합지식산업센터,35.8238435798448,127.153757674809,A,D,0,0.0,E,10.0,5.12,6.77,E
1358,서호동(1613-4),33.258544348626,126.515970265474,C,D,0,0.0,E,2.19,10.0,3.59,D
1359,"서호동(1615-4, 1615-5) 지식산업센터",33.251747883352,126.52107039548,C,C,0,0.0,E,2.44,10.0,3.92,D
1360,제주 유포리아 지식산업센터,33.2520056653058,126.518340632336,C,C,0,0.0,E,2.09,10.0,3.46,C
1361,테트라필드제주,33.2509531837306,126.519923307959,C,C,0,0.0,E,2.09,10.0,3.46,C
1362,제주특별자치도 지식산업센터,33.4507198882678,126.551810280308,E,E,0,0.0,E,10.0,10.0,10.0,E
1363,서산솔라벤처단지,36.831179581445,126.451642253193,E,D,0,0.0,E,2.94,10.0,4.54,E
1364,더 콜럼버스,36.7955668758385,127.047646926905,C,B,0,0.0,E,0.76,3.87,1.27,A
1365,더 콜럼버스 2,36.7961732916604,127.047051887717,C,B,0,0.0,E,0.76,3.87,1.27,A
1366,더큐브,36.7966049653296,127.048521312869,C,B,0,0.0,E,0.76,3.87,1.27,A
1367,유니콘 101,36.7952059282467,127.051239651264,C,B,1,2.6,D,1.04,4.16,1.66,A
1368,플렉스온,36.7959259261368,127.049083243848,C,B,0,0.0,E,0.76,3.87,1.27,A
1369,아산 탕정일반산업단지 지식산업센터,36.7906877428374,127.065884100292,C,E,2,11.96,D,1.54,6.08,2.46,B
1370,(재)충남테크노파크 바이오센터,36.6783436596797,126.751604988162,E,D,0,0.0,E,2.74,5.91,3.74,D
1371,G1비즈캠퍼스지식산업센터,36.8499251094283,127.122644478374,C,D,0,0.0,E,3.72,6.98,4.85,E
1372,성성동 348 지식산업센터,36.8473223232275,127.120653313272,C,C,0,0.0,E,3.05,6.31,4.11,D
1373,와촌동 지식산업센터,36.8098041901739,127.144914692095,B,C,2,85.7,A,2.58,3.82,3.08,C
1374,백석스타비즈 지식산업센터,36.8281104326882,127.108528648891,C,E,0,0.0,E,4.58,10.0,6.28,E
1375,룩소르 퍼스트 비즈타워 천안 지식산업센터,36.8551279384748,127.118163346555,C,D,0,0.0,E,4.12,7.39,5.29,E
1376,천안차암지식산업센터,36.8583208653093,127.120184373515,C,C,0,0.0,E,4.34,7.61,5.53,E
1377,강산 빌딩,36.6343219005618,126.666958111826,E,E,0,0.0,E,5.97,10.0,7.48,E
1378,내포 지식산업센터(충청남도),36.6350286507218,126.666954958354,E,E,0,0.0,E,5.91,10.0,7.43,E
1379,다담지식산업센터,36.6361223336314,126.668724511262,E,E,0,0.0,E,6.13,10.0,7.6,E
1380,디엠비에스지식산업센터,36.6361244193328,126.669475443292,E,E,0,0.0,E,6.13,10.0,7.6,E
1381,메타피아1,36.6419123095024,126.673397589994,E,D,0,0.0,E,6.63,10.0,7.97,E
1382,메타피아2,36.6363271440852,126.673681356368,E,D,0,0.0,E,6.07,10.0,7.55,E
1383,메타피아3,36.636682522089,126.672095445649,E,D,0,0.0,E,6.38,10.0,7.79,E
1384,메타피아4,36.642581095862,126.673878513187,E,E,0,0.0,E,6.63,10.0,7.97,E
1385,삼성지식산업센터A,36.6350684112286,126.673341723709,E,D,0,0.0,E,6.2,10.0,7.65,E
1386,삼성지식산업센터B,36.6337019664617,126.673189951031,E,E,0,0.0,E,6.33,10.0,7.75,E
1387,신화처럼 빌딩,36.637390178695,126.669452928774,E,E,0,0.0,E,6.19,10.0,7.65,E
1388,영무인더스지식산업센터,36.6363322739499,126.671253404808,E,D,0,0.0,E,6.38,10.0,7.79,E
1389,용봉 프라자,36.6368886216801,126.669457866716,E,E,0,0.0,E,6.13,10.0,7.6,E
1390,우피치 스퀘어,36.6404415359044,126.674900285561,E,D,0,0.0,E,6.3,10.0,7.73,E
1391,유한회사 천복개발,36.6377048363108,126.673235550292,E,D,0,0.0,E,6.25,10.0,7.69,E
1392,유한회사 케이티이벤쳐스,36.6408324008571,126.676505280775,E,D,0,0.0,E,6.43,10.0,7.83,E
1393,주식회사 홍진콘트 1BL,36.6374379185199,126.670258580029,E,D,0,0.0,E,6.19,10.0,7.65,E
1394,주식회사 홍진콘트 2BL,36.6376078401405,126.671029273601,E,D,0,0.0,E,6.38,10.0,7.79,E
1395,주식회사 홍진콘트 3BL,36.6379771956723,126.67154496595,E,D,0,0.0,E,6.38,10.0,7.79,E
1396,주식회사 홍진콘트 4BL,36.6373215266426,126.67160868861,E,D,0,0.0,E,6.38,10.0,7.79,E
1397,해피리치 지식산업센터,36.642441822898,126.67511418389,E,E,0,0.0,E,6.63,10.0,7.97,E
1398,일라이트 지식산업센터,36.2859065311959,127.810654654609,E,E,0,0.0,E,2.68,3.84,3.16,C
1399,T-CUBE 지식산업센터,36.9093553877211,127.547871327889,B,C,0,0.0,E,1.82,10.0,3.08,C
1400,VISTA1164 지식산업센터,36.9110297348325,127.549501073559,B,D,0,0.0,E,2.11,5.88,3.11,C
1401,경동스마트밸리,36.9089505838653,127.54825039492,B,C,0,0.0,E,1.85,10.0,3.12,C
1402,맹동 농협 지식산업센터,36.9107274817362,127.548688620367,B,D,0,0.0,E,1.98,6.02,2.98,C
1403,빛가람아이비씨 지식산업센터,36.9064221957947,127.553775503318,B,D,0,0.0,E,2.32,10.0,3.77,D
1404,스타플렉스 지식산업센터,36.9091867219906,127.549545417931,B,C,0,0.0,E,1.96,10.0,3.28,C
1405,신세계 지식산업센터,36.9118730848162,127.547934892755,B,D,0,0.0,E,1.85,5.96,2.82,C
1406,아띠랑스 지식산업센터,36.9112668588286,127.549061776962,B,D,0,0.0,E,1.98,6.02,2.98,C
1407,에비뉴씨티 지식산업센터,36.9100237792742,127.546548199379,B,B,0,0.0,E,1.7,6.12,2.66,C
1408,엔젤리안 지식산업센터,36.909783595408,127.54970230631,B,D,0,0.0,E,2.17,10.0,3.57,D
1409,영무인더스(2차) 비트타운,36.9086643553621,127.549176878564,B,C,0,0.0,E,1.96,10.0,3.28,C
1410,이노시티지식산업센터,36.9127848163479,127.5486736194,B,D,0,0.0,E,1.99,5.78,2.96,C
1411,중앙 지식산업센터,36.91133588796,127.547478943297,B,D,0,0.0,E,1.85,5.96,2.82,C
1412,빛가람아이비씨 지식산업센터,36.9081364987864,127.553603760029,B,D,0,0.0,E,2.55,10.0,4.06,D
1413,빛가람아이비씨 지식산업센터,36.9079208624179,127.552443764589,B,C,0,0.0,E,2.42,10.0,3.9,D
1414,빛가람아이비씨 지식산업센터,36.907560247241,127.553160527642,B,C,0,0.0,E,2.55,10.0,4.06,D
1415,충북혁신 영무인더스,36.9069972352562,127.552718295133,B,C,0,0.0,E,2.32,10.0,3.77,D
1416,천연물지식산업센터,37.1461642257712,128.157448874118,E,E,0,0.0,E,1.95,4.18,2.66,C
1417,주식회사 더청림,36.7140695682374,127.439645983965,B,C,0,0.0,E,3.12,3.56,3.33,C
1418,오창 미래코브,36.7129813820449,127.439742418655,B,C,0,0.0,E,4.15,10.0,5.87,E
1419,청주 청원구 오창읍 각리 644-5 지식산업센터,36.7048091820706,127.426653542897,B,D,0,0.0,E,4.7,3.85,4.23,D
1420,청주미래누리터,36.7125506099498,127.438359941335,B,C,0,0.0,E,3.24,3.78,3.49,C
1421,HS비즈타워 ,36.6436864088719,127.44186401352,C,D,0,0.0,E,3.97,2.87,3.33,C
1422,세중테크노밸리,36.6423405586241,127.437104773585,B,C,0,0.0,E,3.78,2.65,3.12,C
1423,스타에이치(벤처스마트복합산업센터),36.640325612779,127.439364105803,B,B,0,0.0,E,4.07,2.94,3.41,C
1424,직지스타,36.6407570601147,127.440417104879,B,C,0,0.0,E,4.24,3.11,3.59,D
1425,청주테크노S타워,36.6431529850847,127.452154537434,B,D,0,0.0,E,4.96,3.99,4.42,D
1426,티원타워 ,36.6384777428949,127.444759055286,C,C,0,0.0,E,4.7,3.56,4.05,D
1427,충주 지식산업센터,37.0034956240954,127.822828187353,E,D,0,0.0,E,4.23,3.73,3.96,D
